Fecha,Símbolo,Direccion,Jugada,Entrada,Stop,Riesgo,lotes,RU
2021-8-27 04:44:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:46:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:48:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:50:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:52:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:54:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:56:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 04:58:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:00:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:02:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:04:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:06:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:08:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:10:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:12:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:14:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:16:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:18:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:20:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:22:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:24:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:26:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:28:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:30:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:32:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:34:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:36:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:38:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:40:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:42:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:44:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:46:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:48:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:50:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:52:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:54:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:56:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 05:58:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:00:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:02:01,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:04:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:06:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:08:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:10:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:12:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:14:04,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:16:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:18:02,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:20:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:22:03,AMAT,Corto,VRI,132.48,132.56,0.08,625,50
2021-8-27 06:24:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:26:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:28:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:30:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:32:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:34:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:36:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:38:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:40:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:42:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:44:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:46:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:48:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:50:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:52:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:54:14,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:56:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 06:58:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:00:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:02:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:04:01,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:06:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:08:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:10:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:12:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:14:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:16:01,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:18:01,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:20:01,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:22:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:24:14,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:26:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:28:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:30:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:32:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:34:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:36:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:38:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:40:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:42:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:44:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:46:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:48:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:50:01,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:52:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:54:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:56:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 07:58:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:00:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:02:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:04:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:06:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:08:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:10:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:12:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:14:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:16:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:18:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:20:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:22:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:24:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:26:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:28:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:30:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:32:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:34:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:36:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:38:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:40:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:42:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:44:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:46:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:48:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:50:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:52:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:54:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:56:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 08:58:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:00:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:02:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:04:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:06:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:08:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:10:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:12:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:14:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:16:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:18:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:20:06,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:22:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:24:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:26:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:28:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:30:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:32:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:34:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:36:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:38:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:40:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:42:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:44:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:46:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:48:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:50:03,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:52:04,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:54:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:56:05,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-27 09:58:02,AMAT,Corto,VRI,132.48,132.55,0.07,714.28571,50
2021-8-30 15:56:02,LVS,largo,VRI,43.5565,43.465,0.0915,546.44809,50
2021-8-30 15:56:02,SBUX,Corto,Vela de cola,114.9591,115.12,0.1609,310.75202,50
2021-8-30 15:56:03,UBER,largo,Reversa,39.38,39.25,0.13,384.61538,50
2021-8-30 15:56:03,XOM,largo,VRI,55.65,55.575,0.075,666.66667,50
2021-8-30 15:58:03,AAPL,largo,VRI,150.8901,150.69,0.2001,249.87506,50
2021-8-30 16:00:02,LVS,Corto,Vela de cola,43.59,43.73,0.14,357.14286,50
2021-8-30 16:00:02,VZ,Corto,Vela de cola,54.72,54.76,0.04,1250,50
2021-8-30 16:02:04,LVS,Corto,Vela de cola,43.565,43.685,0.12,416.66667,50
2021-8-30 16:02:03,SBUX,Corto,Vela de cola,115,115.19,0.19,263.15789,50
2021-8-30 16:04:03,AMD,largo,Vela de cola,113.19,112.67,0.52,96.15385,50
2021-8-30 16:04:02,MS,Corto,VRI,104.3,104.425,0.125,400,50
2021-8-30 16:04:02,SBUX,Corto,Vela de cola,115.05,115.19,0.14,357.14286,50
2021-8-30 16:06:02,QCOM,Corto,Reversa,147.43,147.76,0.33,151.51515,50
2021-8-30 16:06:02,SNAP,largo,Vela Elefante,73.24,72.91,0.33,151.51515,50
2021-8-30 16:06:02,TWTR,Corto,Reversa,64.2413,64.43,0.1887,264.97085,50
2021-8-30 16:06:02,VZ,Corto,Vela de cola,54.735,54.76,0.025,2000,50
2021-8-30 16:08:02,GILD,largo,VRI,71.95,71.891,0.059,847.45763,50
2021-8-30 16:08:02,MET,Corto,VRI,61.67,61.71,0.04,1250,50
2021-8-30 16:08:03,MRK,largo,VRI,76.55,76.5,0.05,1000,50
2021-8-30 16:08:02,QCOM,Corto,Reversa,147.64,147.82,0.18,277.77778,50
2021-8-30 16:08:03,SNAP,Corto,Reversa,73.14,73.305,0.165,303.0303,50
2021-8-30 16:08:04,TWTR,Corto,Reversa,64.36,64.4946,0.1346,371.47103,50
2021-8-30 16:08:03,WFC,Corto,VRI,48.42,48.505,0.085,588.23529,50
2021-8-30 16:08:03,XOM,Corto,VRI,55.34,55.43,0.09,555.55556,50
2021-8-30 16:10:04,SNAP,Corto,Reversa,73.1495,73.28,0.1305,383.14176,50
2021-8-30 16:10:03,TWTR,Corto,Reversa,64.377,64.58,0.203,246.30542,50
2021-8-30 16:12:02,SNAP,Corto,Reversa,73.15,73.42,0.27,185.18519,50
2021-8-30 16:12:03,TWTR,Corto,Reversa,64.45,64.57,0.12,416.66667,50
2021-8-30 16:14:04,INTC,largo,Reversa,53.92,53.82,0.1,500,50
2021-8-30 16:14:03,KO,Corto,VRI,55.74,55.75,0.01,5000,50
2021-8-30 16:14:02,MRK,Corto,VRI,76.435,76.483,0.048,1041.66667,50
2021-8-30 16:14:02,MU,largo,Reversa,73.17,72.95,0.22,227.27273,50
2021-8-30 16:14:03,SBUX,Corto,Vela de cola,115,115.117,0.117,427.35043,50
2021-8-30 16:16:03,INTC,largo,Reversa,53.8657,53.81,0.0557,897.66607,50
2021-8-30 16:16:04,MS,Corto,VRI,104.08,104.1899,0.1099,454.95905,50
2021-8-30 16:16:04,MU,largo,Reversa,73.069,72.91,0.159,314.46541,50
2021-8-30 16:18:02,INTC,largo,Reversa,53.8678,53.7837,0.0841,594.53032,50
2021-8-30 16:18:03,KO,largo,VRI,55.84,55.79,0.05,1000,50
2021-8-30 16:20:02,INTC,largo,Reversa,53.8501,53.8,0.0501,998.00399,50
2021-8-30 16:20:04,LVS,largo,VRI,43.53,43.46,0.07,714.28571,50
2021-8-30 16:20:03,MRK,largo,VRI,76.54,76.49,0.05,1000,50
2021-8-30 16:20:03,UBER,Corto,Vela de cola,39.37,39.5,0.13,384.61538,50
2021-8-30 16:26:03,AMD,largo,VRI,112.34,112.17,0.17,294.11765,50
2021-8-30 16:28:03,MET,largo,VRI,61.89,61.84,0.05,1000,50
2021-8-30 16:28:02,MU,Corto,Vela de cola,73.13,73.357,0.227,220.26432,50
2021-8-30 16:28:03,TWTR,largo,VRI,64.66,64.57,0.09,555.55556,50
2021-8-30 16:28:03,WFC,largo,VRI,48.8,48.73,0.07,714.28571,50
2021-8-30 16:30:02,MRK,largo,Vela de cola,76.505,76.4694,0.0356,1404.49438,50
2021-8-30 16:30:03,ORCL,largo,VRI,89.62,89.58,0.04,1250,50
2021-8-30 16:30:03,XOM,Corto,Vela de cola,55.45,55.51,0.06,833.33333,50
2021-8-30 16:32:03,CSCO,largo,Reversa,58.925,58.88,0.045,1111.11111,50
2021-8-30 16:32:03,UBER,Corto,Vela de cola,39.38,39.47,0.09,555.55556,50
2021-8-30 16:34:03,CSCO,largo,Reversa,58.91,58.88,0.03,1666.66667,50
2021-8-30 16:34:03,EBAY,Corto,Reversa,76.9799,77.07,0.0901,554.93896,50
2021-8-30 16:34:03,LVS,Corto,VRI,43.465,43.52,0.055,909.09091,50
2021-8-30 16:34:03,MET,Corto,VRI,61.8101,61.86,0.0499,1002.00401,50
2021-8-30 16:34:03,TWTR,largo,VRI,64.99,64.885,0.105,476.19048,50
2021-8-30 16:34:02,XOM,Corto,VRI,55.325,55.385,0.06,833.33333,50
2021-8-30 16:36:03,EBAY,Corto,Reversa,77.04,77.145,0.105,476.19048,50
2021-8-30 16:36:02,KO,Corto,VRI,55.74,55.765,0.025,2000,50
2021-8-30 16:36:02,MRK,largo,Vela de cola,76.49,76.45,0.04,1250,50
2021-8-30 16:36:04,UBER,largo,VRI,39.53,39.485,0.045,1111.11111,50
2021-8-30 16:38:03,AMAT,Corto,Vela Elefante,136.35,136.7,0.35,142.85714,50
2021-8-30 16:38:03,EBAY,Corto,Reversa,77.14,77.28,0.14,357.14286,50
2021-8-30 16:38:04,MU,Corto,Vela de cola,73.21,73.28,0.07,714.28571,50
2021-8-30 16:42:04,SBUX,largo,VRI,115.575,115.54,0.035,1428.57143,50
2021-8-30 16:44:04,AAPL,Corto,VRI,151.67,151.825,0.155,322.58065,50
2021-8-30 16:44:03,C,largo,VRI,71.95,71.86,0.09,555.55556,50
2021-8-30 16:44:04,GILD,largo,VRI,71.93,71.87,0.06,833.33333,50
2021-8-30 16:44:02,MET,largo,VRI,62.085,62.02,0.065,769.23077,50
2021-8-30 16:44:04,MU,Corto,Vela de cola,73.02,73.2299,0.2099,238.20867,50
2021-8-30 16:44:03,WFC,largo,VRI,48.935,48.87,0.065,769.23077,50
2021-8-30 16:44:03,XOM,largo,VRI,55.52,55.4801,0.0399,1253.13283,50
2021-8-30 16:46:04,SBUX,Corto,Reversa,115.56,115.655,0.095,526.31579,50
2021-8-31 15:45:54,AMAT,largo,Reversa,135.22,134.94,0.28,178.57143,50
2021-8-31 15:45:56,INTC,largo,Reversa,54.07,53.9802,0.0898,556.79287,50
2021-8-31 15:45:55,TWTR,Corto,Vela de cola,64.71,64.92,0.21,238.09524,50
2021-8-31 15:45:54,VZ,largo,VRI,54.7899,54.76,0.0299,1672.2408,50
2021-8-31 15:47:54,AMAT,largo,Reversa,134.94,134.7,0.24,208.33333,50
2021-8-31 15:47:55,INTC,largo,Reversa,53.98,53.84,0.14,357.14286,50
2021-8-31 15:49:56,AMAT,largo,Reversa,134.7,134.54,0.16,312.5,50
2021-8-31 15:49:56,C,Corto,VRI,71.43,71.56,0.13,384.61538,50
2021-8-31 15:49:54,WFC,Corto,VRI,48.23,48.335,0.105,476.19048,50
2021-8-31 15:49:56,XOM,Corto,VRI,54.915,54.96,0.045,1111.11111,50
2021-8-31 15:51:54,AMAT,largo,Reversa,134.69,134.21,0.48,104.16667,50
2021-8-31 15:51:54,GILD,largo,VRI,72.46,72.4,0.06,833.33333,50
2021-8-31 15:51:56,UBER,largo,Vela de cola,39.94,39.76,0.18,277.77778,50
2021-8-31 15:51:54,VZ,largo,VRI,54.81,54.775,0.035,1428.57143,50
2021-8-31 15:53:55,AMAT,largo,Reversa,134.29,133.825,0.465,107.52688,50
2021-8-31 15:53:54,MU,largo,Vela de cola,73.73,73.54,0.19,263.15789,50
2021-8-31 15:55:55,AMAT,largo,Reversa,134.09,133.6,0.49,102.04082,50
2021-8-31 15:55:54,QCOM,largo,Reversa,145.23,144.9,0.33,151.51515,50
2021-8-31 15:57:56,AAPL,Corto,Vela de cola,151.78,152.69,0.91,54.94505,50
2021-8-31 15:57:55,AMAT,Corto,Vela de cola,133.61,136.45,2.84,17.60563,50
2021-8-31 15:57:55,AMD,Corto,Vela de cola,109.8131,111.19,1.3769,36.31346,50
2021-8-31 15:57:54,MS,Corto,Vela de cola,103.3707,104.32,0.9493,52.67039,50
2021-8-31 15:57:54,MS,largo,Reversa,104.32,103.3707,0.9493,52.67039,50
2021-8-31 15:57:55,ORCL,Corto,Vela de cola,88.605,89.45,0.845,59.1716,50
2021-8-31 15:57:54,QCOM,largo,Reversa,145.145,144.8345,0.3105,161.0306,50
2021-8-31 15:57:56,TWTR,Corto,VRI,64.33,64.46,0.13,384.61538,50
2021-8-31 15:59:56,MS,largo,Reversa,103.73,103.51,0.22,227.27273,50
2021-8-31 15:59:55,QCOM,largo,Reversa,145.18,144.75,0.43,116.27907,50
2021-8-31 15:59:55,XOM,largo,Reversa,54.93,54.845,0.085,588.23529,50
2021-8-31 16:01:55,LVS,Corto,VRI,43.71,43.8,0.09,555.55556,50
2021-8-31 16:01:54,MS,largo,Reversa,103.72,103.63,0.09,555.55556,50
2021-8-31 16:01:56,QCOM,largo,Reversa,144.79,144.56,0.23,217.3913,50
2021-8-31 16:03:55,QCOM,largo,Reversa,145.03,144.68,0.35,142.85714,50
2021-8-31 16:05:54,TWTR,Corto,Vela de cola,64.56,64.66,0.1,500,50
2021-8-31 16:05:54,TWTR,largo,VRI,64.66,64.56,0.1,500,50
2021-8-31 16:05:55,UBER,largo,VRI,39.99,39.885,0.105,476.19048,50
2021-8-31 16:09:55,GILD,Corto,VRI,72.35,72.39,0.04,1250,50
2021-8-31 16:09:54,XOM,Corto,VRI,54.805,54.885,0.08,625,50
2021-8-31 16:11:55,CSCO,largo,VRI,58.8413,58.8,0.0413,1210.65375,50
2021-8-31 16:11:54,ORCL,Corto,Reversa,89.17,89.32,0.15,333.33333,50
2021-8-31 16:13:55,AMD,Corto,VRI,109.6032,109.82,0.2168,230.62731,50
2021-8-31 16:13:55,GILD,largo,VRI,72.47,72.43,0.04,1250,50
2021-8-31 16:13:54,ORCL,Corto,Reversa,89.26,89.33,0.07,714.28571,50
2021-8-31 16:13:54,ORCL,largo,VRI,89.33,89.26,0.07,714.28571,50
2021-8-31 16:13:54,TWTR,largo,Vela Elefante,64.77,64.66,0.11,454.54545,50
2021-8-31 16:15:55,LVS,largo,VRI,43.89,43.79,0.1,500,50
2021-8-31 16:15:54,MET,Corto,Reversa,61.975,62.06,0.085,588.23529,50
2021-8-31 16:15:54,ORCL,Corto,Reversa,89.29,89.34,0.05,1000,50
2021-8-31 16:15:56,QCOM,Corto,Vela de cola,145.34,145.55,0.21,238.09524,50
2021-8-31 16:17:55,AMD,Corto,VRI,109.15,109.4,0.25,200,50
2021-8-31 16:17:54,INTC,Corto,Vela de cola,53.765,53.875,0.11,454.54545,50
2021-8-31 16:17:54,KO,Corto,Reversa,56.335,56.38,0.045,1111.11111,50
2021-8-31 16:17:54,MET,Corto,Reversa,62.03,62.11,0.08,625,50
2021-8-31 16:17:55,MS,Corto,Reversa,104.39,104.55,0.16,312.5,50
2021-8-31 16:19:56,INTC,largo,Vela Elefante,54.01,53.855,0.155,322.58065,50
2021-8-31 16:19:56,KO,Corto,Reversa,56.35,56.39,0.04,1250,50
2021-8-31 16:19:55,MET,Corto,Reversa,62.015,62.09,0.075,666.66667,50
2021-8-31 16:19:56,MS,Corto,Reversa,104.395,104.5,0.105,476.19048,50
2021-8-31 16:21:54,KO,Corto,Reversa,56.38,56.41,0.03,1666.66667,50
2021-8-31 16:21:55,MU,largo,VRI,74.0799,73.9139,0.166,301.20482,50
2021-8-31 16:21:55,UAL,largo,VRI,46.385,46.3101,0.0749,667.55674,50
2021-8-31 16:23:56,INTC,largo,Vela Elefante,54.0467,53.945,0.1017,491.64208,50
2021-8-31 16:23:58,MS,Corto,VRI,104.32,104.4,0.08,625,50
2021-8-31 16:25:56,AMD,largo,VRI,109.53,109.35,0.18,277.77778,50
2021-8-31 16:25:55,TWTR,Corto,Vela de cola,64.38,64.57,0.19,263.15789,50
2021-8-31 16:27:54,EBAY,Corto,Reversa,77.1601,77.26,0.0999,500.5005,50
2021-8-31 16:29:54,EBAY,Corto,Reversa,77.21,77.255,0.045,1111.11111,50
2021-8-31 16:31:54,ORCL,Corto,VRI,89.01,89.095,0.085,588.23529,50
2021-8-31 16:33:55,UAL,largo,Vela de cola,46.17,46.11,0.06,833.33333,50
2021-8-31 16:33:55,UAL,Corto,VRI,46.11,46.17,0.06,833.33333,50
2021-8-31 16:35:54,C,largo,VRI,71.98,71.935,0.045,1111.11111,50
2021-8-31 16:37:56,AAPL,Corto,Vela de cola,151.65,151.8,0.15,333.33333,50
2021-8-31 16:39:56,SNAP,Corto,Reversa,76.08,76.44,0.36,138.88889,50
2021-8-31 16:41:56,SNAP,Corto,Reversa,76.18,76.32,0.14,357.14286,50
2021-8-31 16:41:56,TWTR,Corto,Reversa,64.67,64.76,0.09,555.55556,50
2021-8-31 16:41:55,WFC,largo,Vela Elefante,48.745,48.62,0.125,400,50
2021-8-31 16:43:54,AMAT,largo,VRI,134.49,134.33,0.16,312.5,50
2021-8-31 16:43:56,AMD,largo,VRI,109.83,109.63,0.2,250,50
2021-8-31 16:43:56,C,largo,VRI,72.19,72.14,0.05,1000,50
2021-8-31 16:43:54,INTC,largo,VRI,54.05,54,0.05,1000,50
2021-8-31 16:43:55,MET,largo,VRI,62.115,62.08,0.035,1428.57143,50
2021-8-31 16:43:55,MU,largo,VRI,73.6999,73.61,0.0899,556.17353,50
